Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-03 13:58:58.783120-03:00,0804816-02.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-04 11:56:15.946001-03:00,0804919-09.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-04 14:02:45.243738-03:00,0805121-83.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-10 13:14:34.132614-03:00,0805434-44.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-11 11:54:38.963687-03:00,0805624-07.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-12 11:35:40.307599-03:00,0805892-61.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-16 11:03:02.685197-03:00,0806058-93.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-17 08:49:51.402649-03:00,0806179-24.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-17 13:51:34.374949-03:00,0806180-09.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-17 14:06:08.380878-03:00,0806181-91.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-18 12:01:22.305100-03:00,0806298-82.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-23 10:53:34.473132-03:00,0806646-03.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-23 14:13:09.509058-03:00,0806672-98.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-25 11:46:32.450705-03:00,0806887-74.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-25 13:02:47.436036-03:00,0806889-44.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-26 12:14:29.784859-03:00,0807068-75.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-26 13:20:27.575673-03:00,0807074-82.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-26 13:49:06.006458-03:00,0807140-62.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-26 14:14:55.545607-03:00,0807078-22.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-27 10:15:15.945947-03:00,0807242-84.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-27 12:57:30.210643-03:00,0807269-67.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-30 08:32:39.461338-03:00,0807366-67.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-30 11:47:37.946645-03:00,0807365-82.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-31 11:34:42.891119-03:00,0807363-15.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-03-31 13:30:16.086150-03:00,0807494-87.2026.8.14.0006,AÇÃO CIVIL PÚBLICA (65),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-01 12:20:45.517430-03:00,0807718-25.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-01 13:29:37.018759-03:00,0807756-37.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-06 10:12:53.076188-03:00,0807754-67.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-07 11:17:18.981779-03:00,0807839-53.2026.8.14.0006,REINTEGRAÇÃO / MANUTENÇÃO DE POSSE (1707),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-07 14:19:36.418724-03:00,0807867-21.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-10 08:43:09.296770-03:00,0808473-49.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-10 12:10:51.322370-03:00,0808475-19.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-16 10:18:34.576800-03:00,0809104-90.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-17 10:40:26.748388-03:00,0809092-76.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-28 13:18:33.794546-03:00,0809723-20.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-04-29 09:32:29.733066-03:00,0809801-14.2026.8.14.0006,AÇÃO CIVIL PÚBLICA (65),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-05-06 12:27:32.350823-03:00,0810431-70.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-05-07 09:14:42.180074-03:00,0810616-11.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-05-07 10:48:36.337194-03:00,0810832-69.2026.8.14.0006,AÇÃO CIVIL PÚBLICA (65),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-05-15 13:56:41.724631-03:00,0811659-80.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-05-16 15:31:52.457944-03:00,0811442-37.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-19 10:17:34.475976-03:00,0814511-77.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-23 10:29:11.509311-03:00,0814593-11.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-23 10:49:22.134211-03:00,0814597-48.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-24 17:13:06.593239-03:00,0814828-75.2026.8.14.0006,AÇÃO CIVIL PÚBLICA (65),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-29 11:32:39.102390-03:00,0815154-35.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-06-30 13:34:02.284826-03:00,0815240-06.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-01 10:11:34.244685-03:00,0816043-86.2026.8.14.0006,ALVARÁ JUDICIAL - LEI 6858/80 (74),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-02 15:37:52.249874-03:00,0815514-67.2026.8.14.0006,EMBARGOS À EXECUÇÃO FISCAL (1118),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-06 13:05:44.233901-03:00,0815727-73.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-06 13:31:52.209687-03:00,0815733-80.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-16 11:03:48.063380-03:00,0816997-35.2026.8.14.0006,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,ARNOLDO PERES JUNIOR
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-23 10:58:51.141820-03:00,0817144-61.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-28 12:04:35.373689-03:00,0817442-53.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-31 11:50:07.592577-03:00,0817789-86.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE SENTENÇA (157),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-31 12:29:37.240804-03:00,0817796-78.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE SENTENÇA (157),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-07-31 12:42:10.227380-03:00,0817799-33.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-03 09:41:00.223276-03:00,0817918-91.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-03 12:29:14.391832-03:00,0817978-64.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-08 10:04:51.453089-03:00,0818483-55.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-17 09:03:07.929810-03:00,0819246-56.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-19 16:23:29.842388-03:00,0819571-31.2026.8.14.0006,EMBARGOS À EXECUÇÃO (172),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-21 11:07:59.028381-03:00,0819803-43.2026.8.14.0006,HABILITAÇÃO (38),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-24 09:18:48.251551-03:00,0819949-84.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-08-25 15:45:31.144294-03:00,0820137-77.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-10 10:26:38.616907-03:00,0821720-97.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-10 10:45:37.595667-03:00,0821728-74.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-10 15:12:01.734565-03:00,0821766-86.2026.8.14.0006,ALVARÁ JUDICIAL - LEI 6858/80 (74),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-14 14:50:24.433046-03:00,0822084-69.2026.8.14.0006,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-14 14:58:00.279246-03:00,0822087-24.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-14 15:10:59.047566-03:00,0822092-46.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,8ª DEFENSORIA PÚBLICA CÍVEL DE ANANINDEUA,2026-09-15 18:18:46.161809-03:00,0822237-05.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),BRENDA DA COSTA SANTOS MONTEIRO
CÍVEL,ANANINDEUA,ATENDIMENTO MULTIDISCIPLINAR DE ANANINDEUA,2026-05-27 10:33:32.124243-03:00,0812603-82.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),LISIANNE DE SA ROCHA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:24:43.494390-03:00,0802260-27.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:26:11.246856-03:00,0802258-57.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),PAULA ROBERTA LOPES NOGUEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:29:07.943095-03:00,0802259-42.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:33:59.197219-03:00,0802261-12.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:46:05.767727-03:00,0802263-79.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 09:58:40.899128-03:00,0802265-49.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JAIL JOSE ALVES SILVA JUNIOR
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:11:31.613979-03:00,0802268-04.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:12:17.286653-03:00,0802267-19.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),DEMITRIUS BRUNO FARIAS VALENTE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:21:37.340601-03:00,0802271-56.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:35:35.475462-03:00,0802276-78.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:49:33.283610-03:00,0802408-38.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:53:40.779337-03:00,0802278-48.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:55:41.807985-03:00,0802279-33.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:58:59.791031-03:00,0802280-18.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JAIL JOSE ALVES SILVA JUNIOR
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 10:59:57.881505-03:00,0802282-85.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:10:01.605089-03:00,0802286-25.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:11:36.439996-03:00,0802285-40.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:12:32.982939-03:00,0802284-55.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),PAULA ROBERTA LOPES NOGUEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:12:50.780544-03:00,0802283-70.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:16:45.992303-03:00,0802287-10.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:18:40.652343-03:00,0802288-92.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),DEMITRIUS BRUNO FARIAS VALENTE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:25:24.162077-03:00,0802290-62.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),JAIL JOSE ALVES SILVA JUNIOR
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:45:05.087071-03:00,0802293-17.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),PAULA ROBERTA LOPES NOGUEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 11:58:54.901030-03:00,0802296-69.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:06:20.208163-03:00,0802298-39.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:22:10.246578-03:00,0802301-91.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),PAULA ROBERTA LOPES NOGUEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:26:03.066577-03:00,0802302-76.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:26:34.547132-03:00,0802303-61.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:27:01.431774-03:00,0802305-31.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:34:52.803149-03:00,0802307-98.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),DEMITRIUS BRUNO FARIAS VALENTE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:36:22.954011-03:00,0802306-16.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:47:15.148408-03:00,0802332-14.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:56:43.367452-03:00,0802312-23.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),CAMILLA CHRISTINA DE OLIVEIRA
