Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,BELÉM,8ª DEFENSORIA PÚBLICA CÍVEL,2026-08-21 13:30:08.140231-03:00,0881327-29.2026.8.14.0301,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,JENIFFER DE BARROS RODRIGUES
CÍVEL,BELÉM,8ª DEFENSORIA PÚBLICA CÍVEL,2026-08-21 13:47:32.895153-03:00,0881339-43.2026.8.14.0301,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,JENIFFER DE BARROS RODRIGUES
CÍVEL,BELÉM,8ª DEFENSORIA PÚBLICA CÍVEL,2026-08-21 14:12:55.039846-03:00,0881353-27.2026.8.14.0301,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,JENIFFER DE BARROS RODRIGUES
CÍVEL,BELÉM,8ª DEFENSORIA PÚBLICA CÍVEL,2026-08-31 10:55:09.173406-03:00,0884472-93.2026.8.14.0301,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,JENIFFER DE BARROS RODRIGUES
CÍVEL,BELÉM,9ª DEFENSORIA PÚBLICA CÍVEL,2026-01-22 13:57:54.337030-03:00,0804834-11.2026.8.14.0301,INVENTÁRIO (39),ADRIANA MARTINS JORGE JOAO
CÍVEL,BELÉM,9ª DEFENSORIA PÚBLICA CÍVEL,2026-08-11 10:50:19.955471-03:00,0877441-22.2026.8.14.0301,PROCEDIMENTO COMUM CÍVEL (7),LUCIANA SOUZA DOS ANJOS
CÍVEL,BELÉM,COORDENAÇÃO CIVEL,2026-01-23 10:31:35.785704-03:00,0805218-71.2026.8.14.0301,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),JOSE FLAVIO RIBEIRO MAUES
CÍVEL,BELÉM,COORDENAÇÃO CIVEL,2026-03-19 12:25:05.174871-03:00,0832452-28.2026.8.14.0301,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),ANA PAULA PEREIRA MARQUES VIEIRA
CÍVEL,BELÉM,COORDENAÇÃO CIVEL,2026-04-28 13:21:14.500794-03:00,0849294-83.2026.8.14.0301,RETIFICAÇÃO OU SUPRIMENTO OU RESTAURAÇÃO DE REGISTRO CIVIL (1682),ANA PAULA PEREIRA MARQUES VIEIRA
CÍVEL,BELÉM,COORDENAÇÃO CIVEL,2026-08-07 18:59:42.136781-03:00,0877229-98.2026.8.14.0301,EMBARGOS À EXECUÇÃO (172),ANA PAULA PEREIRA MARQUES VIEIRA
